Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
7327,@prof_mandia,No Name,8-Apr,5 Things No Boston Marathoner Ever Says http://po.st/JbKYaW via @po_st #BostonStrong #BostonMarathon #marathontraining #running #runner #runners #boston2018,[],No Video
7328,@MarkFidrych1,Mark Fidrych,8-Apr,Looks like another special team! #BostonStrong #DirtyWater,[],No Video
7329,@shortfyuz,No Name,8-Apr,Surprised my with tickets. #GoCeltics #Boston #BostonStrong #DaddyOnTheBeat https://instagram.com/p/BhUrcODHatf/,[],No Video
7330,@dieselRuns,Chris Mintz,8-Apr,App @rungoapp has revolutionized my route planning and @ultra_snwleoprd joined me in her last long run before she heads to #BostonStrong. So proud to get a chance to run with this athlete and best of luck to her at @bostonmarathon! #runnerBliss https://pic.twitter.com/Runk14C0u5,https://pbs.twimg.com/media/DaSGNSSX4AAHwmv.jpg,No Video
7331,@ShianHan,Shian Han,8-Apr,New fan brother. #bostonstrong,[],No Video
7332,@indielondon,No Name,8-Apr,Our verdict on #Stronger - https://bit.ly/2uUT7Zz (out on DVD and Blu-ray on Monday) @StrongerTheFilm @GyllenhaalicsFF #BostonStrong @tataniamaslany @LionsgateUK @WeAreThinkJam,[],No Video
7333,@flybry55,MaggieNo Lists,8-Apr,"9/11 isn't funny.
This ""photoshopped pic"" is insensitive & distasteful. I've seen some sick stuff on Twitter & I'm not easily offended.
Including actual dicks, not just guys who are dicks.

4/16 #PatriotsDay, is the 5th anniversary of the #BostonMarathonBombing. #BostonStrong",[],No Video
7334,@celticsgetthe_w,Mamba Mentality,8-Apr,"Before Smarts and Kyries injuries, I never thought that Terry Rozier could have been a great backup for both. #TerryRozier #BostonStrong #HypeTrain #Celtics",[],No Video
7335,@xoxbrookeashley,Brooke Ashley,8-Apr,"Running in her first @bostonmarathon NEXT WEEK,@caitlindella will be running with the Speed of Light, as the youngest member on the team! 
 
#OnlineJaehnigism #BostonStrong #RunCaitRun",https://pbs.twimg.com/media/DaRWq6DU0AEzhlv.jpg,No Video
7337,@Neil_Gottlieb,Neil Gottlieb,8-Apr,For those curious.   #BostonStrong #bostonmarathon #chasingunicorns #abbottwmm,[],No Video
7338,@mpkmayo,Michael Kelly,8-Apr,Red Sox out to a great start!  Burning up the AL East!  Keep it going!  #RedSoxNation #redsox #BostonStrong,[],No Video
7339,@Chezsports,Steven Sanchez,8-Apr,Great spirits by #Celtics @KyrieIrving  #recovery #Bostonstrong #GetWellSoon,https://pbs.twimg.com/profile_images/1700177057911898112/plvoC7hA_bigger.jpg,No Video
7340,@KristaNicole17,No Name,8-Apr,"Finally saw Patriot’s Day. Best movie I’ve seen in a while. The resilience and bravery of the Boston bombing survivors, law enforcement and first responders is truly inspiring. The 5 year anniversary is this month. Never forget. #BostonStrong",[],No Video
7341,@CharlesRosaMMA,Charles Rosa,7-Apr,Post-Game with Boston Native @NHL All-Star @Jackeichel15 thanks brotha #BostonStrong #NHL #UFC #TeamRosa #hockey #florida #buffalo,https://pbs.twimg.com/media/DaOvZRoV4AgLQrz.jpg,No Video
7342,@eric_tha_ric,Yo Richie,7-Apr,"Kyle Bochniak is a hero. He lost the fight, but the way he fought was heroic. #ufc223 #bostonstrong https://instagram.com/p/BhS1ihyA56R/",[],No Video
7343,@ShaynAlmeida,Shayn Almeida,7-Apr,#MassStrong #NewEngland #Mass Calvin Kattar about to Crush it! #BostonStrong #UFC #UFC223,[],No Video
7344,@JMRamos1701D,John Ramos,7-Apr,Boston Victory! #RedSoxWin! #DirtyWater #BostonStrong (Sweet Caroline),[],https://pbs.twimg.com/tweet_video_thumb/DaNIPLnU8AAVrur.jpg
7345,@steves_simpson,steve jeffs,7-Apr,@CaptMarciano hey Cap how about that @KyleBochniak performance in the Octagon #UFC223 one of your home town Boyz did Gloucester PROUD .. #BostonStrong ,[],No Video
7346,@ShaynAlmeida,Shayn Almeida,7-Apr,"Wow! Great fight!  #ufc223 
Kyle  Bochniak #BostonStrong",[],No Video
7347,@Keegan_Bradley,Keegan Bradley,7-Apr,@KyleBochniak #bostonstrong letsss go!,[],No Video
7348,@CharlesRosaMMA,Charles Rosa,7-Apr,RESPECT @KyleBochniak @ufc give em that $50k recharge FightOfTheNight #BostonStrong #ufc223,[],No Video
7349,@samcivitate,Samantha Civitate,7-Apr,Kyle Bochniak might be my new favorite fighter. Easily “fight of the night” #ufc223 #bostonstrong,[],No Video
7350,@JSavageAF,No Name,7-Apr,@KyleBochniak is a fucking Savage #bostonstrong #ufc223,[],No Video
7351,@eric_tha_ric,Yo Richie,7-Apr,"Love watching Kyle Bochniak fight this fight. He’s outclassed, but he looks like Rocky coming out with all heart and swinging for the fences. #BostonStrong",[],No Video
7353,@PJS_6,Pete Stevens,7-Apr,"I wish I could have watched Joe Lauzon in his prime, too tough for his own good #UFC223 #bostonstrong",[],No Video
7354,@AlfredMcClain4,Al McClain,7-Apr,"Hanging tough at the Celtics game with family...
#BostonStrong",https://pbs.twimg.com/media/DaOGdDBUwAAi8fn.jpg,No Video
7355,@Grandamchic,No Name,7-Apr,A personal favorite from my @Etsy shop #BostonMarathon #BostonStrong #crochet #gifts #scarf https://etsy.me/2IAeAZD,[],No Video
7356,@CapeCodAtHeart,Miniatures of Cape Cod,7-Apr,The ever present operatic voice will be missed. No one will easily fill your shoes. You will truly be missed by fans all over the world. One  two  three  four   @NHLBruins #ReneRancourt #BostonStrong http://hauteliving.com/2018/02/boston-bruins-anthem-singer-rene-rancourt-retirement/650267/…,[],No Video
7357,@ScyllaDB,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/ad_img/1363531675292946434/QpRhHhvb.jpg,No Video
7358,@bostonbrowne,Marcia Browne,7-Apr,This brew brought to you by Boston Strong! #bostonstrong… https://instagram.com/p/BhSML0ynI-zBGCTRnLzp4pEGyVgk3IDAMeS76Q0/…,[],No Video
7359,@guzman_david2,David Guzman,7-Apr,"@RedSox keep their win streak alive at 7 in a row!! 
#BostonStrong",[],No Video
7360,@45PedroMartinez,Pedro Martinez,7-Apr,"Hey my Bostonians! being a runner, I know how much it takes to train so come and join me and our Boston Marathon runners @sgleeMD @irenetrampoline and Jeff, on Sunday 15th to celebrate them and raise funds for @PEDROCHARITY from 5-8 pm  #yeahhhhhh #pedrocharity #BOSTONSTRONG",https://pbs.twimg.com/media/DaNCQaXVQAAuoR6.jpg,No Video
7361,@sarahteczar,Sarah Teczar,7-Apr,Take me out to the ball game!  #baseballseason #redsox #bostonstrong #fenway #saturdate…,[],No Video
7362,@RoseDucharme,No Name,7-Apr,What a touching tweet for the families affected  by the tradgic loss of lives in #Canada #HumboldtStrong from #Bostonstrong ,[],No Video
7363,@phspiratesfb,Matt Howard,7-Apr,Beautiful day at Fenway Park in Boston for a ball game with @melissa14366 #bostonstrong,https://pbs.twimg.com/media/DaMa2OPUMAIgwLf.jpg,No Video
7364,@Dee_Mack617,No Name,7-Apr,Come on @nikestore @NikeBoston @jtimberlake @SoleCollector that's some bull just cause I have an @Android insread of Iphone I can't buy/pickup A pair of Jts. I see how it is. Send me a kite @nikestore @NikeBoston @jtimberlake.. #Boston #bostonstrong,[],No Video
7365,@Jackdevine74,Jack Devine,7-Apr,Happy 16th birthday @dylandevine87!! Enjoy your @gordonhayward @celtics jersey. Love you buddy. #greenrunsdeep #bostonstrong #represent,https://pbs.twimg.com/media/DaMIY7BW0AIaKtw.jpg,No Video
7367,@Oakmont_SADD,Oakmont SADD,7-Apr,Thank you to all who volunteered today!!! Have a great safe weekend! #BostonStrong,[],No Video
7368,@gocards4,No Name,7-Apr,"I am so pumped! We got this. Now keeping it moving, stay #bostonstrong #RedSoxNation",[],No Video
7369,@BossMom89,No Name,7-Apr,@dougmeehan @WCVB @rescueboston  favorite story of the morning!#goodboy #Healing #BostonStrong #petsheal,[],No Video
7370,@celticsgetthe_w,Mamba Mentality,7-Apr,Hope @T_Rozzay3 is right that we can make the Finals despite the injuries. Man that would make my NBA year PERFECT!  #BleedGreen #GreenRunsDeep #BostonStrong #Celtics #ScaryTerry,[],No Video
7372,@E3_strength,E3 Strength,7-Apr,"Bootcamp for a cause this morning at 930am!!!!
#e3strength #bootcamp #mr8 #charity #boston #bostonstrong #fundraising #funday #saturday #saturdaymorning #trainhard #gymmotivation #fitlife #workout #gymtime #fitnesslifestyle #gymlifestyle #bodypositive #strength #weighttraining",https://pbs.twimg.com/media/DaK5Rw8UwAA78Qs.jpg,No Video
7373,@drnasrine,No Name,7-Apr,Tre Boston learning there’s no safety in being a free agent #bostonstrong https://cmun.it/8ozycn78,[],No Video
7374,@StartupInfoFr,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-WpKu3XQAAVx9R.jpg,No Video
7375,@celticsgetthe_w,Mamba Mentality,7-Apr,"Jaylen Brown is the first Celtic, who makes 30+ Points and 7+ threes at the age of 21 or younger. This Kid is going to be something SPECIAL! #BostonStrong #Celtics",[],No Video
7376,@AnnMossSoprano,Ann Moss,6-Apr,Profound moment of vulnerability in front of the audience tonight - as the last notes of @griffincandey's Boston Marathon cycle sounded from the piano I allowed myself to just cry. #HardStones #BostonStrong #HonestArt,[],No Video
7377,@tj_purpskurp1,Tommy J,6-Apr,4-3 about to be 4-4 after tonight’s game. We’re 6-1 #Bostonstrong,[],No Video
7378,@raphaeldeas,Raphael Deas,6-Apr,"Raphael, Chantal Ambroise Loik, and Maya Days #BostonSTrong and #BrocktonBad The Raphael Show #GrownNFunky http://streamdb7web.securenetsystems.net/cirrusencore/WDTR… http://streamdb7web.securenetsystems.net/cirrusencore/WDTR…",[],No Video
7379,@JMRamos1701D,John Ramos,6-Apr,Boston Victory! #DirtyWater #BostonStrong (Sweet Caroline),https://pbs.twimg.com/tweet_video_thumb/DaDR6gLUMAAyB6d.jpg,https://pbs.twimg.com/tweet_video_thumb/DaDR6gLUMAAyB6d.jpg
7380,@howwedo208,How We Do,6-Apr,"If you’re planning a trip to Boston, check out our BOSTON Travel Tips! It’s such a great city!! http://howwedo.net/boston-travel-tips/… #BostonStrong #boston #traveltips #travel #traveling #ontheblog #lifestyleblog",[],No Video
7381,@fayewolf09,No Name,6-Apr,Hell yes #bostonstrong,[],No Video
7392,@GHillFoundation,Greg Hill Foundation,6-Apr,#MarathonHighlight coming in hot! Check out Sonia Brodeur and her reason to run below! Thank you Sonia for your dedication and hard work!!  #BostonStrong https://crowdrise.com/o/en/campaign/2018-boston-marathon-team/soniabrodeur…,[],No Video
7393,@kellicat12,No Name,6-Apr,Watching Patriots Day gives me chills every time #bostonstrong,[],No Video
7394,@SaraShefchik,Sara Shefchik,6-Apr,Can’t wait for my “Super Bowl”! #bostonstrong,https://pbs.twimg.com/media/DaHso64XkAA38xQ.jpg,No Video
7395,@AffiliateFabio,Nico Fabio,6-Apr,Catch the wave  before it's too late!     http://Nicofabio.respark.hop.clickbank.net #PAXEast2018 #VACATIONINHELL #DelicateStreamingParty #100DaysOfCode #ArgentinaGP #USA #LosAngeles #BostonMarathon #boston2018 #BostonStrong #Houston #Miami #NewYork #AtlantaFX #Boston #Prudential #Pru #Sephora,[],No Video
7396,@Heather_Abbott1,Heather Abbott Fndn,6-Apr,The Heather Abbott Foundation has some amazing events taking place over the Marathon weekend that you won’t want to miss! Purchase your tickets today! #liveyourlife #BostonMarathon #BostonStrong https://hafbostonmarathon.eventbrite.com,https://pbs.twimg.com/media/DaHek3nVMAAXPXQ.jpg,No Video
7397,@customink,Custom Ink,6-Apr,"No matter where you live, be #BostonStrong! Show your love for the city with this stylish tee just in time for this year's marathon. All proceeds to go Boston Children's Hospital. Support this cause here: http://ow.ly/a9DM30jiDHV #FundraisingFriday #MilesforMiracles",https://pbs.twimg.com/media/DaHWqJjWAAAlakD.jpg,No Video
7400,@celticsgetthe_w,Mamba Mentality,6-Apr,"If the Celtics make the Eastern Conference Finals this year, this would be the greatest moment of the 2017/18 NBA season. #BostonStrong #GreenRunsDeep #Celtics",[],No Video
7401,@cretetion,No Name,6-Apr,Hanging with some fellow Sheepdogs. #Bostonstrong,https://pbs.twimg.com/media/DaGjI_KUQAAokiR.jpg,No Video
7402,@defelilo,No Name,6-Apr,"“A lot of people in my life said, ‘You can’t do that you’re too small. You can’t do that you’re too short. You might get hurt,'”  John Young, 52, said in Salem. “I heard that a lot and I used to listen. Now I don’t listen.” #BostonMarathon #BostonStrong
https://boston.com/sports/boston-marathon/2018/04/05/salem-john-young-2018-boston-marathon?event=event51…",[],No Video
7403,@snb7x,No Name,6-Apr,@Linda_Pizzuti My “Spotlight” moment ... when as a 20yr old business intern from N.Ireland my placement in the @BostonGlobe was declined in ‘81 without ever meeting anyone because of religion! #Iforgive #JohnHancock #BostonStrong,[],No Video
7404,@E3_strength,E3 Strength,6-Apr,"#flashbackfriday to our 50/50 pull-ups and deadlifts.  Don’t forget to come out tomorrow at 930 for a great workout and cause!
#e3strength #bootcamp #bootcampforacause #mr8 #bostonstrong #workout #weights #weightlifting #gymlife #exercise #squats #personaltrainer #gains",https://pbs.twimg.com/ext_tw_video_thumb/982197831329955840/pu/img/28-2Z5Ay4Xyjl9Gb.jpg,https://pbs.twimg.com/ext_tw_video_thumb/982197831329955840/pu/img/28-2Z5Ay4Xyjl9Gb.jpg
7405,@dreamyazeemy,No Name,6-Apr,looks like the @RedSox aren't the only think boston has to be proud of. #BostonStrong #dirtywater,[],No Video
7406,@AedinCulhane@genomic@AedinCulhane,Aedin Culhane,6-Apr,"Opening day. Fenway park. David Ortiz ripped off his Red Sox jersey to reveal a ""Girl Power"" T-shirt to Aly Raisman #girlpower #BostonStrong
: @RedSox",[],https://pbs.twimg.com/tweet_video_thumb/DaChEceVMAAQ_dI.jpg
7407,@BarneyHunter12,No Name,5-Apr,"Changed the banner to ""Boston Strong"" to honor those affected by the Boston Marathon Bombing. The fifth anniversary is approaching. Almost five years later, and we are still strong. For we are Boston. We are Strong.
We are #BostonStrong
#BostonMarathon #Boston",https://pbs.twimg.com/media/DaEdP_4VQAA9SvG.jpg,No Video
7408,@JustinMPatry,Justin M,5-Apr,Incredible! #BostonUp #BostonStrong #OWL2018,https://pbs.twimg.com/media/DaEFvNVWkAAiQbM.jpg,No Video
7409,@the17thman,Joel McKenna,5-Apr,Go Sox #BostonStrong #RedSox,https://pbs.twimg.com/media/DaEKi_KW4AAXjbA.jpg,No Video
7410,@CyndeePlatko,No Name,5-Apr,Pictures from today’s #VegasStrong training run for the Vegas Strong Resiliency Center #bostonmarathon #BostonStrong #running #runner,https://pbs.twimg.com/media/DaEIzMyU0AEzJrw.jpg,No Video
7411,@colemanmdow,No Name,5-Apr,my 2 fav players #BostonStrong,https://pbs.twimg.com/profile_images/1619895559334273028/PHKS_mjX_bigger.jpg,No Video
7412,@boston_girl79,Boston Girl,5-Apr,"This is definitely doable !!  #steppingstrong #bostonstrong
http://wcvb.com/article/supporting-trauma-survivors/19643047…",[],No Video
7413,@ronnieisrunning,Ron McCracken,5-Apr,"https://youtu.be/0c5zoqyqWCY 6,846 days in a row. #BostonMarathon #BostonStrong #Boston #ThursdayThoughts @WBZmarathon @bostonmarathon @BAA",https://pbs.twimg.com/card_img/1730237972111306752/3C8Yfmce.jpg,No Video
7414,@gpriest617,Gabriella Priest,5-Apr,"Amazing book reading w Patrick and Jessica at the BPL, about the power of love & rescue animals in healing- get your copy today! #bostonstrong https://amazon.com/gp/aw/d/0763696048/ref=mp_s_a_1_1?ie=UTF8&qid=1522968475&sr=8-1&pi=AC_SX236_SY340_FMwebp_QL65&keywords=rescue+and+jessica…",https://pbs.twimg.com/media/DaDdcvKXUAAfG8t.jpg,No Video
7415,@mkebts,No Name,5-Apr,Another sensational performance from DP24. Rotation nearly errorless through 7 games. #BostonStrong,[],No Video
7416,@LiLMiniJ,No Name,5-Apr,"Big Papi... This is amazing. 
#GirlPower
#BostonStrong",https://pbs.twimg.com/media/DaCiV3eWAAEeNet.jpg,No Video
7417,@Bel_BostonLove,No Name,5-Apr,Love waking up to @RedSox flooding my twitter feed #HomeOpener #DirtyWater #BostonStrong ,https://pbs.twimg.com/tweet_video_thumb/DaDR6gLUMAAyB6d.jpg,https://pbs.twimg.com/tweet_video_thumb/DaDR6gLUMAAyB6d.jpg
7418,@sportloverxoxo,sports lover,5-Apr,"@HanleyRamirez saves the day again in extra innings!! This time in front of the home crowd. 

It's great being a Bostonian 

#BostonBaseball #RedSox #BostonStrong #DirtyWater",[],No Video
7419,@cslay1995,Cindy Slayton,5-Apr,#walkoff win @RedSox home opener #bostonstrong woot!,[],No Video
7421,@MarkFidrych1,Mark Fidrych,5-Apr,WHAT A GAME! @RedSox Got to watch it at the OuterRim Bar at the Contemporary Resort and would ask for anything else! #BostonStrong,[],No Video
7422,@GrahamM67,No Name,5-Apr,WATAH!!! @HanleyRamirez with the clutch hit as @RedSox win home opener in 12. Final score 3-2 #RedSoxNation #BostonStrong,[],No Video
7423,@MCLX_5,No Name,5-Apr,The last missing piece of 2018 @celtics ... This years is terrible... Get well soon @KyrieIrving ! We will wait for you next year stronger ! #nba #Irving #KyrieIrving #Kyrie #Celtics #ThisIsWhyWePlay #BostonStrong #Boston,[],No Video
7424,@blktie2004,K Y L ERespect 1 Another,5-Apr,"@houstonpolice hanging with Senior Officer Mark Spade of Houston PD!
#houstonstrong #bostonstrong",https://pbs.twimg.com/media/DaCwzbnUQAAeC_m.jpg,No Video
7425,@allison__porter,Allison Porter,5-Apr,Proud of @davidortiz for standing up for Aly Raisman and #Bostonwomen today at Opening Day! #gosox #bostonstrong #womenleaders,[],No Video
7426,@ClarkCountyNV,Clark County Nevada,5-Apr,"#VegasStrongRC team consists of 22 local runners. They will wear shirts sporting resiliency center’s name and website http://vegasstrongrc.org on the front, and #BostonStrong on the back as a tribute to that city's strength following the 2013 #BostonMarathon bombing. #Vegas",https://pbs.twimg.com/media/DaCuw3HVAAA4nym.jpg,No Video
7427,@RealParkerJ,Lorde of Memes,5-Apr,wait this is s'cute #girlpower #BostonStrong,https://pbs.twimg.com/media/DaCpc2EUMAAM876.jpg,No Video
7428,@Notoriousale13,Alejandro Tortosa,5-Apr,"Not sure how to feel rn, this season... 
#bostonstrong",https://pbs.twimg.com/media/DaCkyYJX4AA7cvT.jpg,No Video
7429,@francesk,No Name,5-Apr,I love the Marathon. More than baseball and cherry blossoms. It just shouts spring to me. #bostonstrong,https://pbs.twimg.com/media/DaCnhOQVwAARPwu.jpg,No Video
7430,@KyndellKim,Kyndell Kim,5-Apr,"County officials are kicking off a training event for a group of local #BostonMarathon runners today. The group is running to raise awareness about the Vegas Strong Resiliency Center, which provides aid & financial assistance to #OneOctober survivors.
#VegasStrong
#BostonStrong",https://pbs.twimg.com/media/DaCjRXyV4AA_U5m.jpg,No Video
7431,@RobertaSJanuzzi,Roberta Januzzi,5-Apr,"I mean, Big Papi & Aly Raisman-  Way to Go!

#RedSox #OpeningDay2018 #BostonStrong",[],No Video
7432,@SteveSisolak,Steve Sisolak,5-Apr,I just made a new friend. Lilly is running with our Vegas Strong Resiliency Center team in the @BostonMarathon #BostonStrong #VegasStrong,https://pbs.twimg.com/media/DaCfpdQVAAAsd-R.jpg,No Video
7434,@patrickdonegan,Patrick Donegan,5-Apr,"4/5/18 @RedSox @fenwaypark opener, @TheMasters round 1 & @jtimberlake #MOTWTour @tdgarden  #BostonStrong",https://pbs.twimg.com/media/DaBkk9RVwAAho2H.jpg,No Video
7435,@ZoomRunning,Zoom Running,5-Apr,"This month, the @bostonmarathon will celebrate its 122nd anniversary on April 16. Each year more than 30,000 entrants participate. How & where to watch the Boston Marathon - http://bit.ly/2q3HSJx #Runners #Running #JustRun #FitFAM #ZoomRunning #BostonStrong #BostonMarathon2018",https://pbs.twimg.com/media/DaBkM6fVQAE8D1i.jpg,No Video
7436,@aaliyahjane4,Aaliyah Jane,5-Apr,"Soooo now that baseball is in full swing, there’s something that Twitter should know. I HATE the Yankees. That’s all. #BostonStrong #RedSoxNation",[],No Video
7437,@DLGenealogist,David Allen Lambert,5-Apr,A true sign of Spring in #Boston is this reminderalong the Marathob Route from those victims of the @bostonmarathon bombing & and military heroes #SteppingStrong - #BostonStrong forever,https://pbs.twimg.com/media/DaBaqktXcAAHXP7.jpg,No Video
7438,@TheAlexLyman,Alex Lyman,5-Apr,Happy Opening Day @RedSox! #BostonStrong,[],No Video
7439,@kitkatalion,Kat Bailey,5-Apr,"Off to see the boys of summer #welcomehome #herewegoboston #RedSoxNation #BostonStrong
#openingday #fenwaypark
https://youtu.be/R3K4MWTVyxI",[],No Video
7440,@KevinChapman,Kevin Chapman,5-Apr,"@Matt_Parziale We are all proud of you and cheering you on! Now LETS GO!
#brocktonstrong #bostonstrong #masters",[],No Video
7441,@TRPMumbai,The Red Pen,5-Apr,A student is ready to take on the world of business in Boston with a Bachelor's in Business at @Northeastern. We wish her success! #TRPAdmits #admissionshighlights2018 #BostonStrong #Northeastern,[],No Video
7442,@semperfidem2004,Henri d,5-Apr,"I'm proud of #Celtics & #Bruins
Lost to league leaders. But shorthanded. & after an incredible run
#BostonStrong ",[],No Video
7443,@NordVPN,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/GAGo05iXcAAk6k1.jpg,No Video
7444,@katalmonte,Katherine Almonte,5-Apr,"Fuck outtah heah with that. Here in New England we defend kids, we protect kids and prepare them for the future. #bostonstrong",[],No Video
7445,@emsshirts,EMS Shirts,4-Apr,thanks for this awesome story #hero #bostonstrong,[],No Video
7446,@emsshirts,EMS Shirts,4-Apr,Awesome guy and awesome story #brockton #firefighter #golf #BostonStrong,[],No Video
7447,@bostoneventgirl,No Name,4-Apr,@RedSox see you tomorrow!!!! Can’t wait for my favorite season to start!!!! #bostonstrong #redsox #soxfanforlife,[],No Video
7448,@hexclad,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-1okowasAAujMb.jpg,No Video
7449,@slayuhwrld,No Name,4-Apr,I’m bad at fortnite carry me plz  @Ninja @TSM_Myth @TSM_Daequan @Kripparrian @pokimanelol @Valkyrae @CDNThe3rd @MLGJRated #NinjasHyper #FORTNITE #Fortnite #tsm_myth #Fortnite #Celtics #BostonStrong #helpmegrow #shoutouts #PAXEast2018 #youtube #twitch,[],No Video
7450,@semperma1,Momma of the Red and Blue,4-Apr,This coming weekend we remember those lost in a senseless act .. #bostonstrong #neverforget ,https://pbs.twimg.com/media/DZ-1EYGU0AAlHXF.jpg,No Video
7451,@UMassBoston,UMass Boston,4-Apr,"""When I went out there training for the marathon in the snow and the winter I often thought of her and what we do in her name."" -- Paul Dyson '00, lecturer in English and a member of the Run for Krystle  #BostonMarathon Team http://umb.edu/runforkrystle #bostonstrong",https://pbs.twimg.com/ext_tw_video_thumb/981674884496609282/pu/img/ol9Do52EW4P2Hvh7.jpg,https://pbs.twimg.com/ext_tw_video_thumb/981674884496609282/pu/img/ol9Do52EW4P2Hvh7.jpg
7452,@Longevity_Labs,Longevity Labs,No Date,No Tweet Contents,https://pbs.twimg.com/media/F7xC1D8XcAAnV2A.jpg,No Video
7453,@LmsSimmons,Lisa Simmons,4-Apr,I love seeing their smiles - and the power of this life-changing friendship! #hopeandhealing #bostonstrong,https://pbs.twimg.com/media/DZ-J7dAVoAEUjCZ.jpg,No Video
7454,@pumpakin1013,Kris Gagnon,4-Apr,"@nkotb @DonnieWahlberg @joeymcintyre @dannywood @JonathanRKnight @jordanknight 
#BostonStrong one of the best highlights of the last 10 years! Shows all your hearts & compassion #10YearsOfNKOTB
https://youtube.com/watch?v=54M0PWOzsFw&sns=tw… via @youtube",[],No Video
7455,@TheBeaSmith,No Name,4-Apr,SWEET!!  #BostonStrong,[],No Video
7456,@ironmanth58,No Name,4-Apr,"Just a superb shot, Tatyana! Keep the training hammer down; refuel, rehydrate, rest, and do it again!! #BostonStrong",[],No Video
7457,@ronnieisrunning,Ron McCracken,4-Apr,"https://youtu.be/0c5zoqyqWCY 6,845 days in a row. 12 days until the #bostonmarathon #bostonstrong #iamup #MLK50 #EllenDeGeneres #Boston",https://pbs.twimg.com/card_img/1730237972111306752/3C8Yfmce.jpg,No Video
7458,@briangantt1,Brian Gantt,4-Apr,"#bostonstrong  should be retired.  its theirs,  everything after it is copying it.",[],No Video
7460,@democracy_16,No Name,4-Apr,"Pruitt Blew It 

Is He Just Too Crooked to Fail?

#golfers #legal #washingtondc #westpAlmbeach #nevada #colorado #breckenride #mapoli #boston #bostonstrong #vermont #fishing #delaware #resistance
https://thedailybeast.com/too-crooked-to-fail-why-scott-pruitt-still-has-his-job-for-now…",[],No Video
7461,@j_morein,No Name,4-Apr,Good luck runners!! Wish I could be there cheering you all on!    . #BostonMarathon #bostonstrong #lovemycity #bostonianforlife,[],No Video
7462,@tigzola,Chris Doiron,4-Apr,I just watched an AMAZING doc on @HBO on the #BostonMarathon and @kennychesney gets a shout out!  @Welcome2Sandbar #SpreadTheLove #BostonStrong,https://pbs.twimg.com/media/DZ68v3HW0AEK5p-.jpg,No Video
7463,@yungowiee,No Name,4-Apr,"@johnkrasinski so, you're officially my new favourite actor for 2 main reasons.
1. You played Jim (easily the best role ever)
And something I just figured out literally 2 minutes ago
2. You're a Red Sox fan. 

You always stick behind and support a Sox fan 
#RedSox #BostonStrong",https://pbs.twimg.com/tweet_video_thumb/DZ6XDlDVMAAHy4n.jpg,https://pbs.twimg.com/tweet_video_thumb/DZ6XDlDVMAAHy4n.jpg
7464,@CharlesRosaMMA,Charles Rosa,3-Apr,Boston @RedSox in extra innings let’s go Sox @Marlins #miami #BostonStrong,[],No Video
7465,@feathersstripes,No Name,3-Apr,"Can't wait to read @rescueboston to my little one. Congrats on the book, J & P - it looks fantastic! #BostonStrong",[],No Video
7466,@HummusLoser,Motch THEE Beer Baron,3-Apr,"@summitbeer Dakota Soul, Czech style pilsner.  Predicting 1G 1A at least for  tonight! #NHLBruins #BOSvsTB #BostonStrong #PastafarianForLife",https://pbs.twimg.com/media/DZ5a2TNWsAA34m9.jpg,No Video
7467,@CharlesRosaMMA,Charles Rosa,3-Apr,Let’s go @RedSox #BostonStrong #Miami #Boston #Baseball #ufc,https://pbs.twimg.com/media/DZ5NJciVoAIcRWC.jpg,No Video
7468,@EPiPHANYCoMiN,TeJo Pack,3-Apr,"If you have something you need to get out today and you don't know where and how to say it, grab a pad and pen. Then you come back and try to tell me it didn't help. #TrustMe #DubYouAll #OneLove #BostonStrong
#TheLevelOfOurResolve
#YouTubeLove
https://youtu.be/-YAWbuWP4yc",[],No Video
7469,@meena_ko,Meena Kothandaraman,3-Apr,"Brings a different, wonderful and warm meaning to #BostonStrong. Looking forward to meeting you all and the people we welcome into this fabulous city!",https://pbs.twimg.com/media/DZ4eJLeVoAAaQBm.jpg,No Video
7470,@mingtsai,Ming Tsai,3-Apr,@Matt_Parziale I’m flying down today @TheMasters Pls come w your Dad as my guests to the @WheelsUp party. Thursday night. Will be serving my signature Miso-Sake Butterfish. DM me and good luck!! #bostonproud #BostonStrong,[],No Video
7471,@DWurtz00,Dayton A,3-Apr,Pretty much my feelings! My prediction........Bruins and The Jets in the final with Boston winning in game 5! #DontPokeTheBear #GoBsGo #BostonStrong,https://pbs.twimg.com/media/DZ4ps1lU8AInYNv.jpg,No Video
7472,@JoatmonCreatns,No Name,3-Apr,Runners make sure you get your #BostonStrong headbands in time for the #BostonMarathon!!!  http://joatmoncreations.com/item_1746/NEW-RIBBON-Boston-Strong-Reversible-Headband-with-Elastic.htm…,[],No Video
7473,@hexclad,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-1o1mQakAANokh.jpg,No Video
7474,@dan_herlihy,Dan Herlihy,3-Apr,He’ll live forever in Red Sox lore. Thanks for 2013! #BostonStrong,https://pbs.twimg.com/media/DZ4V2VsUQAAqxdz.jpg,No Video
