Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
125,@theculivator,Kathy Kavanagh,May 24,Another reason to love Boston. Make way for ducklings. #bostonstrong #bostonproud #Boston,https://pbs.twimg.com/profile_images/1252027644738260992/lrpNSWiS_normal.jpg,No Video
126,@Art_No_Rules,No Name,May 23,"@NHL this is how we do it in BOSTON, MA (+ surrounding area)!!! @NHLBruins are on their way to winning the Stanley Cup and @StLouisBlues have had a helluva run but it's about to end! #NHLBruins #BostonStrong #LFG #TEAM",https://pbs.twimg.com/profile_images/1613905995859693573/3kQbPIpF_normal.jpg,https://pbs.twimg.com/amplify_video_thumb/1131593644744609794/img/Q7EfXfBSsvwm1D1E.jpg
127,@libbyruthmiller,Libby Miller,May 23,Come on my championship city! #BostonStrong @NHLBruins @RedSox @Patriots https://boston.com/sports/boston-bruins/2019/05/23/bruce-cassidy-boston-title-drought-stanley-cup?s_campaign=bcom%3Asocialflow%3Afacebook&fbclid=IwAR1-hULGebz9tJJzRF4D0sSmJWt_zFrNBsNdZB-ag_tBPItQ3K0nnzQbmkA…,[],No Video
128,@JackedScientist,No Name,May 23,See yah there!! @NHLBruins @NHL #BostonStrong #StanleyCupFinals,https://pbs.twimg.com/profile_images/1719730957953929216/oKEe4NMc_normal.jpg,No Video
129,@Fonzy_Ch,No Name,May 23,"@NHLBruins Fun fact, the last city to win 3 major championships in a single year is detroit in 1935. No other cities has done it. So guys, let's write history ! #bostonstrong ( fan from switzerland )",[],No Video
130,@NickProto,Nick Proto,May 23,"Seriously. Is there any other sports city where all 4 teams support each other in this way?
#Boston
#BostonStrong",[],No Video
131,@deannabombchica,No Name,May 23,When all the fair weathers have gone away ... @celtics #bostonstrong #beantownbaby,https://pbs.twimg.com/media/D7Rb6YPU8AAg77g.jpg,No Video
132,@Cathy_Vee,Cathy Vee,May 23,3M Target run. #runnersofinstagram @honeystinger found you.  @target #motherrunner #unicorn #runner #marathoner #runhappy #runforlife #runeatrepeat #brooklyn #nosleeptillbrooklyn #mommystrong #bostonstrong #warrior… https://instagram.com/p/Bx0LIgMHFvt/?igshid=v492ip4zka7m…,[],No Video
133,@BSAAIA,Boston Society for Architecture,May 23,"We're excited for this new #park nearby #BSASpace and @BosChildMuseum. The park honors the youngest victim of the Boston Marathon bombings, Martin W. Richard. The park will be renamed Martin's Park. #BostonStrong",https://pbs.twimg.com/profile_images/1480597252146176006/NlTq7msp_normal.jpg,No Video
134,@KSuleski,No Name,May 23,#BostonStrong baby,[],No Video
135,@vivianefabiano,Trocadero US,No Date,No Tweet Contents,https://pbs.twimg.com/media/GACR1eGXUAAN39r.jpg,No Video
136,@arafatboy1,No Name,May 23,"Jesus forgives, this bystander doesn't!!!!! #bostonstrong",[],No Video
137,@officialpollss,No Name,May 23,Logan—Boston has your back. #Bostonstrong #bostonmarathoneverforgets,[],No Video
138,@Dan_Panico,Dan Panico,May 22,"It feels good to be a Champion...
.
#worldseries2018trophy #worldchamps #bostonredsox #fanforlife #diehardandproud #hangingwiththetrophy #bostonStrong #GoSox @ Oak Bluffs, Massachusetts https://instagram.com/p/Bxxx_KzARqcvxr7Uqr05T8_VNGqghvu4-KmmMw0/?igshid=19yhoglbxlzw0…",[],No Video
139,@Mevsme4,Shaundre the Jiant,May 22,I want it so bad but does Boston really need another championship parade? #BostonStrong,[],No Video
140,@ericycling,COTrainning Erickruz,May 22,"Sea lions. #bostonstrong #bostonmarathon #travellife #trainning #travelaroundtheworld #runner #runningtraining #juertejuerte en Boston, Massachusetts https://instagram.com/p/BxxdcV-nJEk/?igshid=kxw4yrd9t2v9…",[],No Video
141,@callmegeek_,No Name,May 22,"Oh so she got TASTE taste !!
#BostonStrong babyyyy",[],No Video
142,@mrwatts007,John Dillon Watts,May 22,It all comes down to this. Almost forget cause Bruins swept the Conference Finals so long ago. But we’re. And we’re here for the Cup. LFG. #BostonStrong #BecauseItsTheCup,https://pbs.twimg.com/profile_images/1503746001303130132/f3drmxh6_normal.jpg,No Video
143,@NotoriousVOG,Notorious VOG,May 22,"Hoodline crunched the numbers to find the best affordable sandwich spots in #Boston. 

C'Mon! Some folks really can't see pass Boston's white zipcodes. #OneBoston stops at the Marathon finish line and #BostonStrong isn't meant to include communities of color. SAD #BOSpoli #MApoli",https://pbs.twimg.com/profile_images/1696188996504674306/90N4SMkC_normal.jpg,No Video
144,@Bobbyc_28,Bobby Christopher,May 22,Can’t wait for Monday night and the start of the Stanley Cup finals. Should be a great series! #blackandgold #bostonstrong #gobruins,[],No Video
145,@rossmlien,Ross Lien,May 22,I may be the only Bruins fan in the state of Missouri. Send help #BostonStrong,[],No Video
146,@Thealchemistch1,The alchemist chris,May 22,"A real hard sell for NBC, St. Louis will not be drinking out of Lord Stanley's Cup #HockeyTwitter #BostonStrong #Blues https://t.co/rBGNp2CPZ7",[],No Video
148,@dirtywaterdc,DIRTY WATER,May 22,#bobbyorr #1970stanleycup #bostongarden #tdgarden #bostonstrong #617 @ Dirty Water https://instagram.com/p/BxwMxSWBf5D/?igshid=kd2pr38bs8u3…,[],No Video
149,@CabinetPartsCom,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/commerce_product_img/1597240437563043842/bubJ5PzR.jpg,No Video
150,@dirtywaterdc,DIRTY WATER,May 22,#stanleycupfinals2019 #bobbyorr #stanleycupchampions1970 #letsgobruins #bostonstrong #dirtyh2o #bostoncityofchampions #thisisourfuckingcity #massholes @ Dirty Water https://instagram.com/p/BxwCnu5BWXe/?igshid=11fxbpy8wffes…,[],No Video
151,@xjoevincent,No Name,May 21,"that being said....

Let’s Go Bruins  #BostonStrong",[],No Video
152,@SiskoKid6383,Patrick Sisk,May 21,"Ummmmmm, I know you’re from St. Louis, however....#BostonStrong",https://pbs.twimg.com/profile_images/1221893814895497222/eG1PK7rF_normal.jpg,No Video
153,@Cathy_Vee,Cathy Vee,May 21,4M For the love of the game. #volleyball #runnersofinstagram #motherrunner #unicorn #runner #marathoner #runhappy #runforlife #runeatrepeat #brooklyn #nosleeptillbrooklyn #mommystrong #bostonstrong #warrior #nycruns… https://instagram.com/p/Bxv5qQwni5Z/?igshid=10suqhueohten…,[],No Video
154,@NordVPN,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F9HpeYfXQAA2ias.jpg,No Video
155,@jackrusevlyan,Jack Rusevlyan,May 21,Let’s go Bruins! #BostonStrong,https://pbs.twimg.com/profile_images/1561452914589069313/13xQVII1_normal.jpg,No Video
156,@BAureli,Pajama Mama,May 21,Because Bostonians never settle for #2 #BostonStrong,[],No Video
157,@SuperiorTi,Superior Titanium Products,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_37N_RWwAAEGjg.jpg,No Video
158,@JoeyCappello12,Joey Cappello,May 21,Let’s go @redsox #RedSox #RedSoxNation #BostonStrong http://bit.ly/2HuErVl,https://pbs.twimg.com/media/D7IJBcjXkAMQBBG.jpg,No Video
159,@agarciaphoto617,Aldo Solares,May 21,"No Cakes
.
#Cantabrigians 
.
#BostonStrong
.
Allston Pudding
.
Bicycle Owners Risk
.
Art Should
.
Harvard in the Hood
.
Happy Birthday
.
Firm Biz
.
Thee
.
#agarciaphoto #igersboston #IGBOSTON #wu_northamerica…",[],No Video
160,@MistressCarrie,Mistress Carrie,May 21,"Screw it, just set him free and let us take care of it. Hey asshole, you're on video blowing up a family, the death penalty is the most humane thing that could happen to you! #BostonStrong",https://pbs.twimg.com/profile_images/1447564257650950147/zyjB7-Ug_normal.jpg,No Video
161,@MLizDaCosta,No Name,May 21,Hi  #gettingthingsdone #done #chilling #photooftheday #bostonstrong @ Downtown Crossing https://instagram.com/p/Bxuwwo7nV37/?igshid=1vz9kftisqg8l…,[],No Video
162,@smf_one,Susan Foster,May 21,Oh yeah... @kojiuehara19 Time!! That and @davidortiz hoisting him over his head & shoulders after he secured the win! #BostonStrong #WorldSeries2013 ,https://pbs.twimg.com/profile_images/1713004168649048064/izo6ROKH_normal.jpg,No Video
163,@Shopping_Tools,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-l1RG3XUAAW3Yo.jpg,No Video
164,@ericycling,COTrainning Erickruz,May 21,Hipocampus wonderfull. #bostonstrong #bostonmarathon #runningtraining #runner #runnerslife #travellife #triathlon #cyclinglife #juertejuerte #ciclistas #ciclismo en Boston Aquariums,[],No Video
165,@igrc2024,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-8juouWwAAkbaQ.jpg,No Video
166,@JustBetOn,Just Bet On,May 20,"If you hate Boston Sports, don’t look. #BostonStrong",https://pbs.twimg.com/media/D7BE92vU0AEN-pT.jpg,No Video
167,@MarifioteJarrod,Jarrod Marifiote,May 20,The Finger Point To The Sky is One Of Those Images You Can Never Forget For As Long As You Live. 2013 Doesn’t Happen Without Koji Uehara. A Boston Legend. #BostonStrong,https://pbs.twimg.com/profile_images/1686191673733267456/hkl8LEBv_normal.jpg,No Video
168,@Vibrantankles,No Name,May 20,What a magical year. Thank you Koji for helping Boston stay #BostonStrong  and best wishes always.,https://pbs.twimg.com/profile_images/1686191673733267456/hkl8LEBv_normal.jpg,No Video
169,@LovettRob,Rob Lovett,May 19,"Enter if you want but I'm going to win! 

#TB12 #Patriots #GoPats #SBLIII #Edelman #PatsNation #WereStillHere #BostonStrong #TitleTown #RogerThat #FireGoodell",[],No Video
170,@davidleejensen,David Lee Jensen,May 19,Ready to take the stage! @redsox #bostonstrong #caughtoffguard https://instagram.com/p/Bxqd76UnChb/?igshid=1lpbhq71cl8ka…,[],No Video
171,@JoshPNamm,Josh Namm,May 19,The positive vs negative tone of the media impacts mood and trauma https://moptu.com/drdyan~72284 #bostonstrong #media #press #psychology #trauma,[],No Video
172,@flexpromeals,FlexPro Meals,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-GVlt-XcAAI-lu.jpg,No Video
173,@aprillsweeney,Elect Aprill Sweeney,May 19,"Don't matter...
MESSAGE GOT ACROSS —
(ALL OVER SOCIAL MEDIA), ROFLMFAO!!!! 
CHOO~CHOO
#AllAboard 
#TrumpTrain2020 #KAG2020
#TrumpPence2020 #POTUS45
#KeepAmericaGreat
#Boston #bostonstrong
#GodBlessAmerica ",https://pbs.twimg.com/media/D68fn7xWwAEdPZ8.jpg,No Video
174,@ZachSciascia,Zach Sciascia,May 18,I remember reading about this toward the end of school on that day. I was shocked about what I had read as I had to read it twice maybe three times to be sure. Sorry about the loss of your friend 5 years ago in that tragic event occurrence. #BostonStrong ,https://pbs.twimg.com/tweet_video_thumb/D64ZB0vWsAAPCDL.jpg,https://pbs.twimg.com/tweet_video_thumb/D64ZB0vWsAAPCDL.jpg
175,@PublicTransitJB,Joshua Brown,May 18,Watching @OU_Softball and continuing to get my Saturday workout in at @AnytimeFitness in #QuincyMA. #BostonFitness #BostonStrong #RunBoston #BoomerSooner,[],No Video
176,@dreamsingles_,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_Fq00LW0AA-nZ4.jpg,No Video
177,@617StrongJosh,Joshua Brown,May 18,Watching @OU_Softball and continuing to get my Saturday workout in at @AnytimeFitness in #QuincyMA. #BostonFitness #BostonStrong #RunBoston #BoomerSooner,[],No Video
178,@WPLLFanJoshua,Joshua L Brown,May 18,Watching @OU_Softball and continuing to get my Saturday workout in at @AnytimeFitness in #QuincyMA. #BostonFitness #BostonStrong #RunBoston #BoomerSooner,[],No Video
179,@PublicTransitJB,Joshua Brown,May 18,Nice day or not there's still no excuse to not get your workout in. #BostonFitness #BostonStrong #RunBoston,[],No Video
180,@617StrongJosh,Joshua Brown,May 18,Nice day or not there's still no excuse to not get your workout in. #BostonFitness #BostonStrong #RunBoston,[],No Video
181,@WPLLFanJoshua,Joshua L Brown,May 18,Nice day or not there's still no excuse to not get your workout in. #BostonFitness #BostonStrong #RunBoston,[],No Video
182,@CosplayerNation,Cosplayer Nation,May 18,Proud to be a Bostonian.  Welcome to Massholeachusetts. #DunkinDonuts #DunkinDonusCosplay #CosplayerNation #Masshole #BostonStrong #Massholeachusetts #Boston https://facebook.com/cosplay.nation/posts/2635932649814286…,[],No Video
183,@jonkrup111,No Name,May 18,Haters are going to hate..... You hate us cause you'll never be us. #BostonStrong #CityOfChampions,[],No Video
184,@EdwardPedSurg,Edward Tagge,May 18,... and Dr. Gaines starts APSA Program Director’s Meeting #apsa50 @apsasurgeons #bostonstrong @ Boston Marriott Copley Place https://instagram.com/p/BxnUE_ZlyiHFNJjxFigrrW7CdjwyK4DeengYoA0/?igshid=pi2wgccqelf0…,[],No Video
185,@PublicTransitJB,Joshua Brown,May 18,Watching @BroncoSportsSB on ESPN2 and getting my Saturday workout in at @AnytimeFitness in #QuincyMA. #BostonFitness #BostonStrong #RunBoston #BleedBlue #BoiseState,[],No Video
186,@617StrongJosh,Joshua Brown,May 18,Watching @BroncoSportsSB on ESPN2 and getting my Saturday workout in at @AnytimeFitness in #QuincyMA. #BostonFitness #BostonStrong #RunBoston #BleedBlue #BoiseState,[],No Video
187,@WPLLFanJoshua,Joshua L Brown,May 18,Watching @BroncoSportsSB on ESPN2 and getting my Saturday workout in at @AnytimeFitness in #QuincyMA. #BostonFitness #BostonStrong #RunBoston #BleedBlue #BoiseState,[],No Video
188,@ActionNetworkHQ,Action Network,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_fVX5UWUAA9mT9.jpg,No Video
189,@MarguccioJoe,Joe Marguccio,May 18,@BruinsNation1 enjoy your 11 days off I really think it's to much especially for Task whos in a zone. If the Sharks make it please beat them I don't want Thorton Burns or Kane hoisting a cup. #StanleyCup #Bruins #bostonstrong. #BruinsFam,[],No Video
190,@MarieMb6282,marie brown,May 18,@NHLBruins Congratulations #BostonStrong,[],No Video
191,@alpeca,Alberto Pérez C,May 18,Let’s go @NHLBruins #Boston never stops saying #thanks & celebrating #championships! #BostonStrong!!!!!!,[],No Video
192,@DITOGAMESch,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_UWpxsW4AAVZwl.jpg,No Video
193,@maria_i_esteve,Maria Esteve,May 17," Take me out to the ball game 
.
#me #BellaLifestyle #BostonStrong #RedSoxNation #FenwayPark #WorldSeries2018 #PRoud #teamCora #girlthatlikesports #CeciGraduationWeekend @ Fenway Park https://instagram.com/p/BxlbmqNhF4HclYvCtbp13UF3hxcxhlzN5Q6wbA0/?igshid=rnfdrjkw7zs…",[],No Video
194,@_sunnysideup_91,Sunny Rodrigues,May 17,Boston #Boston #BostonCommons #BostonPictures #LoveBoston #BostonStrong #IloveBoston #BostonisBeautiful #Instagram #InstaBoston #Bostonsights #BostonSummer #wickedgood #IndianSummah… https://instagram.com/p/BxlTXyIAIXCIIELaw1NlbMCzWntC_5K7mBN5Sc0/?igshid=1c3x77h2el5qj…,[],No Video
195,@_sunnysideup_91,Sunny Rodrigues,May 17,One of the rarest sights in Boston #Boston #BostonCommons #BostonPictures #LoveBoston #BostonStrong #IloveBoston #BostonisBeautiful #Instagram #InstaBoston #Bostonsights #BostonSummer… https://instagram.com/p/BxlTLf-ARZNnT4L2K0XunK7GowGVjwLpixkvc00/?igshid=lqobebbixvd9…,[],No Video
196,@AmyLuLu1211,Amy Lou,May 17,"So proud of my city! #BostonStrong
•
•
•
•
#keepabortionsafeandlegal #abortionrights #womensrights 
boston #Boston @marty_walsh @ Massachusetts https://instagram.com/p/BxlO4nHgjScVukV5g1cWTVaHsBx0OwS8XcNZwQ0/?igshid=d82vipdoofmk…",[],No Video
197,@NostyJDot,No Name,May 17,Listen to JLonny - 4 Minutes Of Hell (Lmix) by JLonny #np on #SoundCloud Tune in #BostonStrong https://soundcloud.com/jlonny/jlonny-4-minutes-of-hell-lmix…,[],No Video
198,@missmchught,No Name,May 17,"Saw it. 
Considered sharing. 
Scrolled past. 
Thought twice. 
What the heck. 
Scrolled back. 
Shared. 
#bostonstrong https://facebook.com/story.php?story_fbid=10155858472072142&id=688952141…",[],No Video
199,@brendas_outside,No Name,May 17,Wait a minute!   The rain is going to end soon.i got my shades ready .  Look at the guy to the left of me.   He thinks I’m crazy! Lol #ShadyRaysBR #bibchat #PopularBKHalf #Sunglasses #readyforthesun #HalfMarathon #NY #Brooklyn #sweetentheburn #BostonStrong #RedSox,https://pbs.twimg.com/media/D6yj43VWkAE1R0F.jpg,No Video
200,@SpartanManJug,No Name,May 17,City OF Champions #BostonStrong #NHLBruins #WeWantTheCup,https://pbs.twimg.com/profile_images/1707050650104635392/7-kwYNTg_normal.jpg,No Video
201,@BigPappa_K34,Kris Helgeson,May 17,@Joe_Ross34 congrats on making the Cup Finals my Bahston Brotha!!!!  Tukka is zoned in and that's bad news for who ever has to play them.  #BostonStrong,[],No Video
202,@Mikeyhannon55,Michael Hannon,May 17,Hey @TheRock even we crippled hobbits get to enjoy a nice Friday lunch with friends. I'm sure your Jabroni friend from #TheU do likewise! #BostonStrong,[],No Video
203,@ShanaE1112,Shana Ellis,May 17,Go B’s!#BostonBruins #BostonStrong,https://pbs.twimg.com/profile_images/560461619051126784/oaly0vxL_normal.jpeg,https://pbs.twimg.com/ext_tw_video_thumb/1129370899436724225/pu/img/LVkRPVB4B7LkwxBr.jpg
204,@DibbaDo,Dani Lyn,May 17,You tell em @RepStephenLynch!!!! #BostonStrong,[],No Video
205,@Art_No_Rules,No Name,May 17,@CMcAvoy44 wassup bruh?! Nice post! Great fooken sweep!! #BostonStrong #LFG #StanleyCupBound #ONE https://twitter.com/Patriots/status/1129390791061909504…,[],No Video
207,@OnyxBoox,ONYX BOOX,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_G2mwja0AA-Hvu.jpg,No Video
208,@MsSsHussain,No Name,May 17,Congratulations #BostonBruins #BostonStrong #EasternConferenceChampions  @NHLBruins @NHL @NHLonNBCSports #StanleyCup,[],No Video
209,@KathryneGayle,No Name,May 17,"I couldn’t imagine being from anywhere else, but New England!! Go @NHLBruins!!! Go @RedSox!!! #BostonStrong",[],No Video
210,@libbyruthmiller,Libby Miller,May 17,thank you @NHLBruins for continuing the year long stretch of proving #BostonStrong. @RedSox @Patriots #StanleyCup,[],No Video
211,@SuShiMat,Susan SM,May 17,Bruins sweep Hurricanes to advance to Stanley Cup Final http://a.msn.com/02/en-us/AABtFDQ?ocid=st… #Boston #BostonStrong,[],No Video
212,@Tamr_Inc,No Name,May 17,Monday through Friday - there's always time for a little fun.  #downtime #worklifebalance #tamr #tamrlife #videogames #gamers #officelife #bostonjobs #harvardsquare #pacman #bostonstrong #galaga #arcade #happyfriday,https://pbs.twimg.com/media/D6xUUpzWwAMbFRb.jpg,No Video
213,@sombrero_piri,Sombrero Piri,May 17,"I’m reading so much about the Celtics ruining the Grand Slams, come on guys, like this will be the only chance for the BostonGrandSlam, enjoy the ride and let’s f^*ing go and take that Stanley Cup home !! @celtics @NHLBruins @RedSox @Patriots #BostonStrong",[],No Video
